wavelength,channel_1
1566.74,-21.0679
1566.75,-21.0796
1566.76,-21.2066
1566.77,-21.1929
1566.78,-21.0121
1566.79,-21.0506
1566.8,-21.1485
1566.81,-21.2607
1566.82,-21.3748
1566.83,-21.2703
1566.84,-20.9418
1566.85,-20.9983
1566.86,-21.2214
1566.87,-21.4049
1566.88,-21.4715
1566.89,-21.4528
1566.9,-21.3981
1566.91,-21.2816
1566.92,-21.153
1566.93,-21.1088
1566.94,-20.984
1566.95,-20.987
1566.96,-21.09
1566.97,-21.1131
1566.98,-21.0976
1566.99,-21.0666
1567.0,-21.0752
1567.01,-21.1657
1567.02,-21.224
1567.03,-21.1855
1567.04,-21.0848
1567.05,-20.965
1567.06,-20.8805
1567.07,-20.8711
1567.08,-20.9236
1567.09,-20.9546
1567.1,-20.8686
1567.11,-20.9122
1567.12,-21.0623
1567.13,-21.0748
1567.14,-21.0299
1567.15,-20.9745
1567.16,-20.9211
1567.17,-20.8981
1567.18,-21.0003
1567.19,-21.1282
1567.2,-20.9954
1567.21,-20.9485
1567.22,-21.0169
1567.23,-21.0878
1567.24,-21.18
1567.25,-21.2622
1567.26,-21.2006
1567.27,-20.9876
1567.28,-20.8821
1567.29,-20.915
1567.3,-20.9417
1567.31,-20.93
1567.32,-20.9211
1567.33,-20.9141
1567.34,-20.92
1567.35,-20.9253
1567.36,-20.9024
1567.37,-20.9972
1567.38,-21.0632
1567.39,-21.0334
1567.4,-20.9751
1567.41,-20.8964
1567.42,-20.8238
1567.43,-20.8142
1567.44,-20.9789
1567.45,-21.1442
1567.46,-21.0364
1567.47,-20.8828
1567.48,-20.8591
1567.49,-20.9525
1567.5,-21.0816
1567.51,-21.134
1567.52,-21.021
1567.53,-20.8542
1567.54,-20.8192
1567.55,-20.8538
1567.56,-20.8456
1567.57,-20.818
1567.58,-20.7948
1567.59,-20.8018
1567.6,-20.9182
1567.61,-20.9695
1567.62,-20.7789
1567.63,-20.7838
1567.64,-20.9171
1567.65,-20.9961
1567.66,-21.0557
1567.67,-21.0944
1567.68,-21.0775
1567.69,-20.9112
1567.7,-20.7483
1567.71,-20.8025
1567.72,-20.7402
1567.73,-20.633
1567.74,-20.594
1567.75,-20.6087
1567.76,-20.6926
1567.77,-20.8715
1567.78,-20.9676
1567.79,-20.915
1567.8,-20.8238
1567.81,-20.8034
1567.82,-20.8149
1567.83,-20.8255
1567.84,-20.8241
1567.85,-20.7677
1567.86,-20.6848
1567.87,-20.7485
1567.88,-20.8153
1567.89,-20.7693
1567.9,-20.7559
1567.91,-20.7897
1567.92,-20.8338
1567.93,-20.844
1567.94,-20.7929
1567.95,-20.6458
1567.96,-20.5349
1567.97,-20.7187
1567.98,-20.8732
1567.99,-20.8429
1568.0,-20.7586
1568.01,-20.6668
1568.02,-20.6915
1568.03,-20.9012
1568.04,-20.9439
1568.05,-20.8026
1568.06,-20.728
1568.07,-20.7106
1568.08,-20.7205
1568.09,-20.7607
1568.1,-20.8723
1568.11,-20.9809
1568.12,-20.8308
1568.13,-20.6695
1568.14,-20.7181
1568.15,-20.6486
1568.16,-20.5827
1568.17,-20.5502
1568.18,-20.5266
1568.19,-20.53
1568.2,-20.5535
1568.21,-20.5611
1568.22,-20.5141
1568.23,-20.5697
1568.24,-20.7191
1568.25,-20.7994
1568.26,-20.8499
1568.27,-20.829
1568.28,-20.665
1568.29,-20.5275
1568.3,-20.6477
1568.31,-20.7636
1568.32,-20.7844
1568.33,-20.7785
1568.34,-20.736
1568.35,-20.6772
1568.36,-20.6428
1568.37,-20.7404
1568.38,-20.7845
1568.39,-20.5511
1568.4,-20.5512
1568.41,-20.6593
1568.42,-20.6597
1568.43,-20.61
1568.44,-20.5383
1568.45,-20.5044
1568.46,-20.5811
1568.47,-20.7163
1568.48,-20.7132
1568.49,-20.588
1568.5,-20.5461
1568.51,-20.5525
1568.52,-20.5951
1568.53,-20.6773
1568.54,-20.686
1568.55,-20.6014
1568.56,-20.7577
1568.57,-21.2432
1568.58,-22.2217
1568.59,-24.3245
1568.6,-27.511
1568.61,-28.4363
1568.62,-23.465
1568.63,-21.2577
1568.64,-20.7491
1568.65,-20.573
1568.66,-20.5757
1568.67,-20.7059
1568.68,-20.7806
1568.69,-20.8173
1568.7,-20.8195
1568.71,-20.7764
1568.72,-20.8155
1568.73,-20.9244
1568.74,-20.9355
1568.75,-20.9148
1568.76,-20.878
1568.77,-20.7874
1568.78,-20.681
1568.79,-20.6453
1568.8,-20.7966
1568.81,-20.945
1568.82,-20.7528
1568.83,-20.7549
1568.84,-20.8653
1568.85,-20.8666
1568.86,-20.8201
1568.87,-20.7556
1568.88,-20.7131
1568.89,-20.7178
1568.9,-20.8754
1568.91,-20.9848
1568.92,-20.8644
1568.93,-20.7735
1568.94,-20.7656
1568.95,-20.8096
1568.96,-20.931
1568.97,-20.9935
1568.98,-20.8219
1568.99,-20.6037
1569.0,-20.6717
1569.01,-20.8448
1569.02,-20.935
1569.03,-20.9402
1569.04,-20.9107
1569.05,-20.8369
1569.06,-20.8308
1569.07,-20.9953
1569.08,-20.9656
1569.09,-20.8168
1569.1,-20.8539
1569.11,-20.8906
1569.12,-20.9033
1569.13,-20.8975
1569.14,-20.8736
1569.15,-20.8951
1569.16,-20.9105
1569.17,-20.9448
1569.18,-21.0002
1569.19,-20.9445
1569.2,-20.8364
1569.21,-20.7338
1569.22,-20.7208
1569.23,-20.8242
1569.24,-20.9202
1569.25,-20.8553
1569.26,-20.9062
1569.27,-21.0001
1569.28,-21.0494
1569.29,-21.0554
1569.3,-21.0218
1569.31,-20.9252
1569.32,-20.7866
1569.33,-20.8236
1569.34,-20.8866
1569.35,-20.7819
1569.36,-20.7425
1569.37,-20.7604
1569.38,-20.8159
1569.39,-20.9235
1569.4,-21.0177
1569.41,-21.0007
1569.42,-20.8794
1569.43,-20.8898
1569.44,-21.0889
1569.45,-21.1983
1569.46,-21.1926
1569.47,-21.1208
1569.48,-20.9942
1569.49,-20.9439
1569.5,-21.1205
1569.51,-21.2576
1569.52,-21.2246
1569.53,-21.2043
1569.54,-21.1876
1569.55,-21.1723
1569.56,-21.1861
1569.57,-21.2528
1569.58,-21.3284
1569.59,-21.2341
1569.6,-21.2298
1569.61,-21.4288
1569.62,-21.4272
1569.63,-21.2947
1569.64,-21.184
1569.65,-21.1771
1569.66,-21.2808
1569.67,-21.3662
1569.68,-21.3228
1569.69,-21.2649
1569.7,-21.2365
1569.71,-21.3358
1569.72,-21.4572
1569.73,-21.5249
1569.74,-21.4426
1569.75,-21.1944
1569.76,-21.1589
1569.77,-21.3013
1569.78,-21.1831
1569.79,-21.037
1569.8,-20.9613
1569.81,-20.9281
1569.82,-20.9464
1569.83,-21.0516
1569.84,-21.1856
1569.85,-21.1379
1569.86,-21.0636
1569.87,-21.2065
1569.88,-21.2687
1569.89,-21.2455
1569.9,-21.1645
1569.91,-21.0213
1569.92,-20.905
1569.93,-20.9706
1569.94,-21.1186
1569.95,-21.1857
1569.96,-21.1671
1569.97,-21.1594
1569.98,-21.1774
1569.99,-21.2371
1570.0,-21.343
1570.01,-21.3396
1570.02,-21.0954
1570.03,-21.0023
1570.04,-21.0929
1570.05,-21.1415
1570.06,-21.1647
1570.07,-21.2065
1570.08,-21.2643
1570.09,-21.3487
1570.1,-21.4755
1570.11,-21.5149
1570.12,-21.2681
1570.13,-21.0539
1570.14,-21.0219
1570.15,-21.0581
1570.16,-21.0932
1570.17,-21.0751
1570.18,-21.0517
1570.19,-21.1498
1570.2,-21.2261
1570.21,-21.1894
1570.22,-21.1385
1570.23,-21.0991
1570.24,-21.0476
1570.25,-20.9911
1570.26,-21.0293
1570.27,-21.1269
1570.28,-21.0352
1570.29,-21.0979
1570.3,-21.272
1570.31,-21.3244
1570.32,-21.3254
1570.33,-21.2753
1570.34,-21.174
1570.35,-21.0267
1570.36,-20.9529
1570.37,-20.9849
1570.38,-20.9851
1570.39,-20.9868
1570.4,-21.0047
1570.41,-21.0427
1570.42,-21.0959
1570.43,-21.1038
1570.44,-21.01
1570.45,-21.0284
1570.46,-21.127
1570.47,-21.139
1570.48,-21.1106
1570.49,-21.0811
1570.5,-21.031
1570.51,-20.964
1570.52,-20.9579
1570.53,-21.05
1570.54,-21.0004
1570.55,-20.9388
1570.56,-21.0022
1570.57,-21.0607
1570.58,-21.0745
1570.59,-21.0067
1570.6,-20.9155
1570.61,-20.9008
1570.62,-21.0282
1570.63,-21.1514
1570.64,-21.1253
1570.65,-21.0641
1570.66,-20.9923
1570.67,-20.8798
1570.68,-20.8291
1570.69,-20.975
1570.7,-20.9705
1570.71,-20.7794
1570.72,-20.8037
1570.73,-20.8911
1570.74,-20.9599
1570.75,-21.0168
1570.76,-21.067
1570.77,-21.0481
1570.78,-20.8918
1570.79,-20.8416
1570.8,-20.8292
1570.81,-20.7621
1570.82,-20.8025
1570.83,-20.8758
1570.84,-20.9674
1570.85,-21.0587
1570.86,-21.0364
1570.87,-20.9335
1570.88,-20.901
1570.89,-20.9539
1570.9,-21.0433
1570.91,-21.1048
1570.92,-21.0889
1570.93,-20.9528
1570.94,-20.7597
1570.95,-20.776
1570.96,-21.0018
1570.97,-20.9705
1570.98,-20.9161
1570.99,-20.9418
1571.0,-20.9859
1571.01,-21.0074
1571.02,-20.9982
1571.03,-20.9317
1571.04,-20.7656
1571.05,-20.7444
1571.06,-20.8869
1571.07,-20.9391
1571.08,-20.9433
1571.09,-20.9096
1571.1,-20.8457
1571.11,-20.8477
1571.12,-20.9616
1571.13,-20.8991
1571.14,-20.7056
1571.15,-20.6453
1571.16,-20.6777
1571.17,-20.7295
1571.18,-20.7929
1571.19,-20.8557
1571.2,-20.8333
1571.21,-20.8015
1571.22,-20.9543
1571.23,-20.9566
1571.24,-20.8697
1571.25,-20.8266
1571.26,-20.8085
1571.27,-20.796
1571.28,-20.7977
1571.29,-20.8489
1571.3,-20.9318
1571.31,-20.8786
1571.32,-20.8497
1571.33,-20.8845
1571.34,-20.9017
1571.35,-20.8785
1571.36,-20.7991
1571.37,-20.7457
1571.38,-20.8345
1571.39,-20.926
1571.4,-20.985
1571.41,-21.0573
1571.42,-21.0651
1571.43,-21.0531
1571.44,-21.0494
1571.45,-21.0423
1571.46,-20.9371
1571.47,-20.7742
1571.48,-20.9149
1571.49,-21.0417
1571.5,-21.0301
1571.51,-20.9963
1571.52,-20.9154
1571.53,-20.8152
1571.54,-20.8413
1571.55,-21.0457
1571.56,-21.1794
1571.57,-21.0111
1571.58,-20.8936
1571.59,-20.9663
1571.6,-21.0678
1571.61,-21.1913
1571.62,-21.2965
1571.63,-21.313
1571.64,-22.0835
1571.65,-27.5848
1571.66,-23.1373
1571.67,-21.65
1571.68,-21.3593
1571.69,-21.236
1571.7,-21.1822
1571.71,-21.1891
1571.72,-21.276
1571.73,-21.3763
1571.74,-21.2506
1571.75,-21.1603
1571.76,-21.2079
1571.77,-21.3112
1571.78,-21.3899
1571.79,-21.3791
1571.8,-21.2472
1571.81,-21.1211
1571.82,-21.1145
1571.83,-21.1741
1571.84,-21.2108
1571.85,-21.1881
1571.86,-21.1445
1571.87,-21.145
1571.88,-21.2268
1571.89,-21.2854
1571.9,-21.1854
1571.91,-21.1744
1571.92,-21.2143
1571.93,-21.2025
1571.94,-21.1773
1571.95,-21.1131
1571.96,-20.9949
1571.97,-20.8965
1571.98,-20.9654
1571.99,-21.2231
1572.0,-21.219
1572.01,-21.0465
1572.02,-20.9999
1572.03,-21.0176
1572.04,-21.0653
1572.05,-21.1033
1572.06,-21.0496
1572.07,-20.9775
1572.08,-21.099
1572.09,-21.2923
1572.1,-21.3932
1572.11,-21.401
1572.12,-21.3689
1572.13,-21.2903
1572.14,-21.2421
1572.15,-21.3872
1572.16,-21.4618
1572.17,-21.2235
1572.18,-21.0852
1572.19,-21.0954
1572.2,-21.1327
1572.21,-21.1721
1572.22,-21.2167
1572.23,-21.3099
1572.24,-21.4101
1572.25,-21.4317
1572.26,-21.4332
1572.27,-21.3238
1572.28,-21.1798
1572.29,-21.0712
1572.3,-21.0668
1572.31,-21.2089
1572.32,-21.2931
1572.33,-21.1442
1572.34,-21.1522
1572.35,-21.2955
1572.36,-21.3767
1572.37,-21.4282
1572.38,-21.476
1572.39,-21.4514
1572.4,-21.2681
1572.41,-21.1098
1572.42,-21.3057
1572.43,-21.2701
1572.44,-21.0896
1572.45,-21.068
1572.46,-21.1298
1572.47,-21.2588
1572.48,-21.4293
1572.49,-21.4967
1572.5,-21.3268
1572.51,-21.1108
1572.52,-21.0956
1572.53,-21.1552
1572.54,-21.1738
1572.55,-21.1559
1572.56,-21.0895
1572.57,-21.0489
1572.58,-21.2398
1572.59,-21.4623
1572.6,-21.3628
1572.61,-21.2057
1572.62,-21.1344
1572.63,-21.1109
1572.64,-21.1047
1572.65,-21.13
1572.66,-21.1564
1572.67,-21.1043
1572.68,-21.0546
1572.69,-21.2062
1572.7,-21.2607
1572.71,-21.2018
1572.72,-21.1272
1572.73,-21.086
1572.74,-21.1183
1572.75,-21.1667
1572.76,-21.1364
1572.77,-21.0786
1572.78,-21.0607
1572.79,-21.0862
1572.8,-21.1242
1572.81,-21.2142
1572.82,-21.3144
1572.83,-21.2615
1572.84,-21.1072
1572.85,-21.169
1572.86,-21.1208
1572.87,-21.0016
1572.88,-20.952
1572.89,-20.9354
1572.9,-20.9531
1572.91,-21.0221
1572.92,-21.1438
1572.93,-21.118
1572.94,-20.9775
1572.95,-21.0741
1572.96,-21.1876
1572.97,-21.2113
1572.98,-21.1741
1572.99,-21.0772
1573.0,-21.0332
1573.01,-21.1901
1573.02,-21.3607
1573.03,-21.3857
1573.04,-21.3189
1573.05,-21.2333
1573.06,-21.1608
1573.07,-21.1141
1573.08,-21.1026
1573.09,-21.0627
1573.1,-20.8538
1573.11,-20.8504
1573.12,-21.0025
1573.13,-21.0212
1573.14,-21.0044
1573.15,-21.0215
1573.16,-21.0949
1573.17,-21.2076
1573.18,-21.2886
1573.19,-21.1787
1573.2,-20.9497
1573.21,-20.8757
1573.22,-20.8961
1573.23,-20.9629
1573.24,-21.0912
1573.25,-21.1682
1573.26,-21.0244
1573.27,-20.9457
1573.28,-21.1113
1573.29,-21.1214
1573.3,-21.0324
1573.31,-20.9399
1573.32,-20.8367
1573.33,-20.7296
1573.34,-20.7019
1573.35,-20.8726
1573.36,-20.9411
1573.37,-20.8046
1573.38,-20.8471
1573.39,-20.9399
1573.4,-20.9919
1573.41,-21.0086
1573.42,-20.9614
1573.43,-20.8569
1573.44,-20.7704
1573.45,-20.779
1573.46,-20.8826
1573.47,-20.918
1573.48,-20.9091
1573.49,-20.899
1573.5,-20.9382
1573.51,-21.0424
1573.52,-21.0784
1573.53,-20.8928
1573.54,-20.8597
1573.55,-20.9407
1573.56,-20.9928
1573.57,-21.0359
1573.58,-21.0619
1573.59,-21.0225
1573.6,-20.9089
1573.61,-20.9278
1573.62,-20.9309
1573.63,-20.7733
1573.64,-20.6974
1573.65,-20.6945
1573.66,-20.7353
1573.67,-20.8336
1573.68,-20.8798
1573.69,-20.8391
1573.7,-20.9199
1573.71,-21.0839
1573.72,-21.1875
1573.73,-21.1879
1573.74,-21.1331
1573.75,-21.0114
1573.76,-20.8427
1573.77,-20.798
1573.78,-20.9687
1573.79,-20.8885
1573.8,-20.7089
1573.81,-20.7212
1573.82,-20.7914
1573.83,-20.8694
1573.84,-20.9599
1573.85,-21.0247
1573.86,-20.9718
1573.87,-20.7514
1573.88,-20.6736
1573.89,-20.725
1573.9,-20.7151
1573.91,-20.6512
1573.92,-20.598
1573.93,-20.6175
1573.94,-20.7701
1573.95,-20.9245
1573.96,-20.9051
1573.97,-20.8518
1573.98,-20.8271
1573.99,-20.835
1574.0,-20.8425
1574.01,-20.8202
1574.02,-20.7425
1574.03,-20.7146
1574.04,-20.8961
1574.05,-20.9647
1574.06,-20.9054
1574.07,-20.8777
1574.08,-20.884
1574.09,-20.9218
1574.1,-20.9866
1574.11,-20.9839
1574.12,-20.8376
1574.13,-20.6664
1574.14,-20.7174
1574.15,-20.8886
1574.16,-20.9678
1574.17,-20.9873
1574.18,-20.9434
1574.19,-20.8273
1574.2,-20.7964
1574.21,-20.9158
1574.22,-20.8601
1574.23,-20.7356
1574.24,-20.683
1574.25,-20.6721
1574.26,-20.6755
1574.27,-20.7312
1574.28,-20.8327
1574.29,-20.8901
1574.3,-20.9305
1574.31,-21.0196
1574.32,-20.999
1574.33,-20.9237
1574.34,-20.8459
1574.35,-20.7853
1574.36,-20.7858
1574.37,-20.8841
1574.38,-21.0546
1574.39,-21.0893
1574.4,-21.0176
1574.41,-21.0863
1574.42,-21.2143
1574.43,-21.2945
1574.44,-21.245
1574.45,-21.028
1574.46,-20.8619
1574.47,-20.9015
1574.48,-20.9238
1574.49,-20.9564
1574.5,-21.0007
1574.51,-21.0637
1574.52,-21.1424
1574.53,-21.2477
1574.54,-21.4012
1574.55,-21.4147
1574.56,-21.0977
1574.57,-20.982
1574.58,-21.0376
1574.59,-21.0689
1574.6,-21.0749
1574.61,-21.0525
1574.62,-21.0479
1574.63,-21.1845
1574.64,-21.4038
1574.65,-21.5728
1574.66,-21.6408
1574.67,-21.6861
1574.68,-21.8287
1574.69,-22.4159
1574.7,-25.7298
1574.71,-30.9036
1574.72,-27.2447
1574.73,-31.6872
1574.74,-23.6031
1574.75,-21.8553
1574.76,-21.6139
1574.77,-21.512
1574.78,-21.4395
1574.79,-21.3776
1574.8,-21.3111
1574.81,-21.2834
1574.82,-21.2478
1574.83,-21.1182
1574.84,-21.0973
1574.85,-21.2087
1574.86,-21.3533
1574.87,-21.4289
1574.88,-21.3331
1574.89,-21.1867
1574.9,-21.1731
1574.91,-21.154
1574.92,-21.1131
1574.93,-21.0878
1574.94,-21.0683
1574.95,-21.0518
1574.96,-21.1093
1574.97,-21.3563
1574.98,-21.5066
1574.99,-21.3613
1575.0,-21.3425
1575.01,-21.3938
1575.02,-21.4201
1575.03,-21.4034
1575.04,-21.3444
1575.05,-21.2214
1575.06,-21.2042
1575.07,-21.4264
1575.08,-21.7164
1575.09,-21.7314
1575.1,-21.6252
1575.11,-21.5072
1575.12,-21.3714
1575.13,-21.3099
1575.14,-21.3922
1575.15,-21.3586
1575.16,-21.1946
1575.17,-21.1799
1575.18,-21.2499
1575.19,-21.3355
1575.2,-21.4067
1575.21,-21.4488
1575.22,-21.4167
1575.23,-21.3518
1575.24,-21.4277
1575.25,-21.386
1575.26,-21.2047
1575.27,-21.1251
1575.28,-21.1466
1575.29,-21.2172
1575.3,-21.2506
1575.31,-21.2409
1575.32,-21.2488
1575.33,-21.3582
1575.34,-21.5096
1575.35,-21.5777
1575.36,-21.5894
1575.37,-21.5493
1575.38,-21.3939
1575.39,-21.2014
1575.4,-21.2212
1575.41,-21.2724
1575.42,-21.2293
1575.43,-21.3116
1575.44,-21.39
1575.45,-21.436
1575.46,-21.4581
1575.47,-21.4516
1575.48,-21.3703
1575.49,-21.2024
1575.5,-21.1958
1575.51,-21.3194
1575.52,-21.2678
1575.53,-21.1937
1575.54,-21.1473
1575.55,-21.1517
1575.56,-21.2854
1575.57,-21.4542
1575.58,-21.4032
1575.59,-21.2562
1575.6,-21.1814
1575.61,-21.2054
1575.62,-21.2788
1575.63,-21.369
1575.64,-21.4036
1575.65,-21.274
1575.66,-21.1852
1575.67,-21.4463
1575.68,-21.53
1575.69,-21.3993
1575.7,-21.2906
1575.71,-21.2318
1575.72,-21.2106
1575.73,-21.2032
1575.74,-21.2927
1575.75,-21.3446
1575.76,-21.2117
1575.77,-21.1948
1575.78,-21.2554
1575.79,-21.3282
1575.8,-21.394
1575.81,-21.3647
1575.82,-21.1926
1575.83,-21.1217
1575.84,-21.1386
1575.85,-21.0595
1575.86,-21.0183
1575.87,-21.0145
1575.88,-21.0255
1575.89,-21.0661
1575.9,-21.1933
1575.91,-21.3521
1575.92,-21.2352
1575.93,-21.0062
1575.94,-21.099
1575.95,-21.1262
1575.96,-21.0841
1575.97,-21.0195
1575.98,-20.9568
1575.99,-20.9643
1576.0,-21.1022
1576.01,-21.2825
1576.02,-21.3072
1576.03,-21.1587
1576.04,-21.0529
1576.05,-21.0306
1576.06,-21.0631
1576.07,-21.108
1576.08,-21.0093
1576.09,-20.9038
1576.1,-21.123
1576.11,-21.3246
1576.12,-21.3761
1576.13,-21.367
1576.14,-21.3132
1576.15,-21.2186
1576.16,-21.111
1576.17,-21.0895
1576.18,-21.0313
1576.19,-20.8751
1576.2,-20.8507
1576.21,-20.8972
1576.22,-20.9651
1576.23,-21.0332
1576.24,-21.0394
1576.25,-20.9996
1576.26,-21.0559
1576.27,-21.1219
1576.28,-21.0828
1576.29,-20.9891
1576.3,-20.9159
1576.31,-20.8691
1576.32,-20.8487
1576.33,-20.9465
1576.34,-21.1486
1576.35,-21.0755
1576.36,-21.0046
1576.37,-21.2627
1576.38,-21.398
1576.39,-21.4164
1576.4,-21.3807
1576.41,-21.2697
1576.42,-21.0844
1576.43,-20.8976
1576.44,-20.892
1576.45,-20.9549
1576.46,-20.8837
1576.47,-20.8243
1576.48,-20.8356
1576.49,-20.9389
1576.5,-21.1152
1576.51,-21.1803
1576.52,-21.0204
1576.53,-20.9247
1576.54,-20.9861
1576.55,-21.0667
1576.56,-21.1168
1576.57,-21.1043
1576.58,-21.0289
1576.59,-20.9526
1576.6,-21.069
1576.61,-21.1357
1576.62,-20.9648
1576.63,-20.8381
1576.64,-20.7949
1576.65,-20.7821
1576.66,-20.8011
1576.67,-20.8606
1576.68,-20.939
1576.69,-20.9979
1576.7,-21.0783
1576.71,-21.1916
1576.72,-21.1845
1576.73,-21.1253
1576.74,-21.0469
1576.75,-20.944
1576.76,-20.8762
1576.77,-20.9238
1576.78,-20.919
1576.79,-20.916
1576.8,-21.0101
1576.81,-21.0978
1576.82,-21.1687
1576.83,-21.2307
1576.84,-21.2395
1576.85,-21.0904
1576.86,-20.9186
1576.87,-21.1224
1576.88,-21.2389
1576.89,-21.0753
1576.9,-20.8882
1576.91,-20.7733
1576.92,-20.7947
1576.93,-20.952
1576.94,-21.1052
1576.95,-21.118
1576.96,-21.0746
1576.97,-21.1251
1576.98,-21.2409
1576.99,-21.33
1577.0,-21.3592
1577.01,-21.2436
1577.02,-20.9671
1577.03,-20.8943
1577.04,-21.0714
1577.05,-21.1167
1577.06,-21.085
1577.07,-21.0667
1577.08,-21.043
1577.09,-21.016
1577.1,-21.029
1577.11,-21.0597
1577.12,-20.9642
1577.13,-20.9703
1577.14,-21.1765
1577.15,-21.2584
1577.16,-21.2559
1577.17,-21.216
1577.18,-21.1511
1577.19,-21.1219
1577.2,-21.2092
1577.21,-21.2328
1577.22,-21.1256
1577.23,-21.022
1577.24,-20.9801
1577.25,-21.0009
1577.26,-21.0892
1577.27,-21.2181
1577.28,-21.2426
1577.29,-21.0968
1577.3,-21.1361
1577.31,-21.2517
1577.32,-21.2652
1577.33,-21.2381
1577.34,-21.1978
1577.35,-21.1571
1577.36,-21.149
1577.37,-21.2565
1577.38,-21.4245
1577.39,-21.2857
1577.4,-21.0695
1577.41,-21.0119
1577.42,-21.0438
1577.43,-21.0985
1577.44,-21.1044
1577.45,-21.0664
1577.46,-21.1206
1577.47,-21.2257
1577.48,-21.3009
1577.49,-21.3252
1577.5,-21.3272
1577.51,-21.3044
1577.52,-21.2348
1577.53,-21.1948
1577.54,-21.2329
1577.55,-21.1196
1577.56,-21.1171
1577.57,-21.2709
1577.58,-21.3252
1577.59,-21.3146
1577.6,-21.268
1577.61,-21.2035
1577.62,-21.1611
1577.63,-21.2627
1577.64,-21.4704
1577.65,-21.4737
1577.66,-21.3268
1577.67,-21.2046
1577.68,-21.1426
1577.69,-21.1673
1577.7,-21.279
1577.71,-21.3031
1577.72,-21.2173
1577.73,-21.2571
1577.74,-21.3515
1577.75,-21.4547
1577.76,-21.563
1577.77,-21.6799
1577.78,-21.9683
1577.79,-23.7114
1577.8,-23.3738
1577.81,-21.8579
1577.82,-21.5276
1577.83,-21.3935
1577.84,-21.456
1577.85,-21.6024
1577.86,-21.7461
1577.87,-21.7422
1577.88,-21.5293
1577.89,-21.3386
1577.9,-21.2614
1577.91,-21.2689
1577.92,-21.2921
1577.93,-21.3094
1577.94,-21.2864
1577.95,-21.1766
1577.96,-21.1268
1577.97,-21.3586
1577.98,-21.3073
1577.99,-21.1194
1578.0,-21.0936
1578.01,-21.1097
1578.02,-21.1353
1578.03,-21.1763
1578.04,-21.2221
1578.05,-21.2046
1578.06,-21.2213
1578.07,-21.3955
1578.08,-21.4411
1578.09,-21.3858
1578.1,-21.3013
1578.11,-21.2007
1578.12,-21.1416
1578.13,-21.17
1578.14,-21.0897
1578.15,-20.935
1578.16,-20.8783
1578.17,-20.9304
1578.18,-21.0273
1578.19,-21.1592
1578.2,-21.2537
1578.21,-21.1886
1578.22,-20.9967
1578.23,-21.0774
1578.24,-21.1963
1578.25,-21.0748
1578.26,-20.9706
1578.27,-20.9572
1578.28,-21.0134
1578.29,-21.1321
1578.3,-21.2652
1578.31,-21.2414
1578.32,-21.0761
1578.33,-21.0836
1578.34,-21.172
1578.35,-21.2548
1578.36,-21.3029
1578.37,-21.2426
1578.38,-21.0175
1578.39,-20.9467
1578.4,-21.1568
1578.41,-21.2465
1578.42,-21.2065
1578.43,-21.1525
1578.44,-21.0969
1578.45,-21.0463
1578.46,-21.0293
1578.47,-21.0602
1578.48,-20.9692
1578.49,-20.92
1578.5,-21.0731
1578.51,-21.163
1578.52,-21.1896
1578.53,-21.1823
1578.54,-21.1577
1578.55,-21.1608
1578.56,-21.2021
1578.57,-21.1498
1578.58,-21.0379
1578.59,-20.907
1578.6,-20.8276
1578.61,-20.7939
1578.62,-20.8226
1578.63,-20.8903
1578.64,-20.8767
1578.65,-20.8499
1578.66,-21.036
1578.67,-21.117
1578.68,-21.0382
1578.69,-20.9314
1578.7,-20.8339
1578.71,-20.7614
1578.72,-20.8194
1578.73,-21.0246
1578.74,-21.0277
1578.75,-20.8531
1578.76,-20.8085
1578.77,-20.8295
1578.78,-20.8949
1578.79,-20.9728
1578.8,-21.0066
1578.81,-20.9995
1578.82,-21.0328
1578.83,-21.0371
1578.84,-21.0216
1578.85,-20.986
1578.86,-20.9367
1578.87,-20.8789
1578.88,-20.8579
1578.89,-20.9667
1578.9,-21.0411
1578.91,-20.8594
1578.92,-20.8644
1578.93,-20.9569
1578.94,-20.9915
1578.95,-21.0001
1578.96,-20.9776
1578.97,-20.9438
1578.98,-20.9372
1578.99,-21.0344
1579.0,-21.2652
1579.01,-21.3317
1579.02,-21.2018
1579.03,-21.0258
1579.04,-20.8605
1579.05,-20.8077
1579.06,-20.8981
1579.07,-20.8924
1579.08,-20.786
1579.09,-20.8307
1579.1,-20.9239
1579.11,-20.98
1579.12,-20.9994
1579.13,-20.9707
1579.14,-20.8614
1579.15,-20.7882
1579.16,-20.8002
1579.17,-20.7302
1579.18,-20.6727
1579.19,-20.683
1579.2,-20.7369
1579.21,-20.8413
1579.22,-20.969
1579.23,-21.0221
1579.24,-20.9385
1579.25,-20.8356
1579.26,-20.8982
1579.27,-20.9709
1579.28,-20.9619
1579.29,-20.9041
1579.3,-20.7802
1579.31,-20.6835
1579.32,-20.8319
1579.33,-21.0024
1579.34,-20.9342
1579.35,-20.9212
1579.36,-20.9619
1579.37,-20.9892
1579.38,-21.0201
1579.39,-21.0358
1579.4,-20.9986
1579.41,-20.8622
1579.42,-20.8139
1579.43,-20.9073
1579.44,-20.9338
1579.45,-20.9048
1579.46,-20.8926
1579.47,-20.9359
1579.48,-21.0912
1579.49,-21.2509
1579.5,-21.17
1579.51,-20.9554
1579.52,-20.8445
1579.53,-20.8763
1579.54,-20.9579
1579.55,-21.0217
1579.56,-20.9972
